time,anomaly
1935-01-01,-0.1778552613434968
1945-01-01,-0.28732119666205513
1955-01-01,-0.15644151616979526
1965-01-01,-0.05650011839690029
1975-01-01,-0.018880006295663332
1985-01-01,0.2388062413533529
1995-01-01,0.458191857514558
