time,anomaly
1935-01-01,0.10749947441948782
1945-01-01,-0.06871092902289495
1955-01-01,-0.07984051174587671
1965-01-01,-0.25276923285590275
1975-01-01,-0.2101980506049262
1985-01-01,0.2137098269992404
1995-01-01,0.2903094228108724
