time,anomaly
1935-01-01,-0.25013019803970576
1945-01-01,-0.21315664787897992
1955-01-01,-0.1797776000613258
1965-01-01,-0.24471168336414154
1975-01-01,0.05206964886377725
1985-01-01,0.17699691954113186
1995-01-01,0.6587095609392439
