time,anomaly
1935-01-01,-0.3658129144093347
1945-01-01,-0.14589017898317372
1955-01-01,-0.3566413437374054
1965-01-01,-0.007101769220261338
1975-01-01,0.1626010065230112
1985-01-01,0.17862033601791139
1995-01-01,0.5342248638092525
