time,anomaly
1935-01-01,-0.28890047779789674
1945-01-01,-0.12938095092773436
1955-01-01,-0.19339949643170393
1965-01-01,-0.25874599809999815
1975-01-01,0.07390717753657591
1985-01-01,0.17393047685976376
1995-01-01,0.6225892688609935
