time,anomaly
1935-01-01,-0.2906855566034872
1945-01-01,-0.17312276386079337
1955-01-01,-0.2635590394842562
1965-01-01,-0.14720970618031015
1975-01-01,0.0707417929109442
1985-01-01,0.19918606046646362
1995-01-01,0.6046492127514391
