time,anomaly
1935-01-01,-0.2885342015665044
1945-01-01,0.0015706093601448798
1955-01-01,-0.13491516436218584
1965-01-01,-0.3008168160978448
1975-01-01,-0.011075918813231146
1985-01-01,0.29308092854010365
1995-01-01,0.4406905629395177
