time,anomaly
1935-01-01,0.05843942167897704
1945-01-01,0.0026796102776098646
1955-01-01,0.3153559072181661
1965-01-01,-0.12584084808511076
1975-01-01,-0.1101906908630694
1985-01-01,-0.13498013935391864
1995-01-01,-0.0054632608726541965
