time,CSIRO-Mk3-6-0_historicalGHG_r2i1p1,CSIRO-Mk3-6-0_historicalGHG_r1i1p1,CSIRO-Mk3-6-0_historicalGHG_r4i1p1,CSIRO-Mk3-6-0_historicalGHG_r3i1p1,CSIRO-Mk3-6-0_historicalGHG_r5i1p1
1935-01-01,-0.3883064421396406,-0.34928493741958866,-0.2590150766524058,-0.3302499995155939,-0.4933324335491845
1945-01-01,-0.47097395397367925,-0.13005919804648752,-0.24623371305919833,-0.2639100574311756,-0.24192530616881358
1955-01-01,-0.3733498194861033,-0.37202373746841677,-0.29995685759044827,-0.3548976232135107,0.08063911982945032
1965-01-01,-0.1163531730288551,-0.16411288609580388,-0.012273048521980412,-0.2650617484440879,-0.12191317967006139
1975-01-01,0.15486677563379683,0.13275801098535922,0.0669480920216394,0.25186521620977487,-0.21151167006719673
1985-01-01,0.35425787365625777,0.4327595199100554,0.38141929868667845,0.2469250137086899,0.33253118000333276
1995-01-01,0.8398587393382239,0.4499632281348819,0.3691113051157149,0.7153291986859033,0.6555122896224732
