time,tas_Amon_CESM1-CAM5_historicalGHG_r3i1p1_185001-200512,tas_Amon_CESM1-CAM5_historicalGHG_r2i1p1_185001-200512,tas_Amon_CESM1-CAM5_historicalGHG_r1i1p1_185001-200512
1955-01-01,-0.33591165641502135,0.24974106739185464,0.08617058902316664
1965-01-01,0.16390863390322088,0.031818365026403395,-0.1957269989296243
1975-01-01,0.021231011708577545,-0.017307199831362072,-0.003923811877215397
1985-01-01,-0.033672637421407726,-0.11429174964810601,0.1479643870695136
1995-01-01,0.1844446482246306,-0.14996048293878997,-0.03448416528584057
