time,GISS-E2-H_historicalNat_r1i1p3,GISS-E2-H_historicalNat_r2i1p1,GISS-E2-H_historicalNat_r1i1p1,GISS-E2-H_historicalNat_r2i1p3,GISS-E2-H_historicalNat_r5i1p3,GISS-E2-H_historicalNat_r3i1p3,GISS-E2-H_historicalNat_r4i1p3,GISS-E2-H_historicalNat_r4i1p1,GISS-E2-H_historicalNat_r3i1p1,GISS-E2-H_historicalNat_r5i1p1
1955-01-01,0.23857638210720494,0.10225406053331162,0.35715939839680977,-0.08544580756293402,0.011585506863064239,0.22219628058539498,0.24192298210991753,0.1647339748806424,0.0218657514784071,-0.24321763610839842
1965-01-01,-0.07181115298801004,0.07670574442545575,-0.12291072845458982,0.010633594936794721,-0.23130175272623696,-0.009497021145290802,-0.4865614047580295,-0.13746306186252172,-0.04581379784478079,-0.3116001239352756
1975-01-01,0.09119224294026691,0.24873211161295575,-0.02405506134033196,-0.09632943979899089,0.17175653245713973,0.15735641309950082,-0.12452448357476129,0.10411596849229597,0.15238960689968528,0.4159224082099067
1985-01-01,-0.30856042904324,-0.23231180148654515,-0.41101453569200297,-0.06383560265435115,-0.10339288499620225,-0.30189495680067274,0.2605164269341363,-0.14755120680067274,-0.04419990115695527,-0.20492903221978084
1995-01-01,0.05060295698377819,-0.19538011508517797,0.20082092709011498,0.23497725507948133,0.15135259840223522,-0.06816071573893231,0.10864647928873691,0.016164325290256062,-0.08424165937635633,0.3438243840535481
