time,CSIRO-Mk3-6-0_historicalNat_r2i1p1,CSIRO-Mk3-6-0_historicalNat_r1i1p1,CSIRO-Mk3-6-0_historicalNat_r4i1p1,CSIRO-Mk3-6-0_historicalNat_r3i1p1,CSIRO-Mk3-6-0_historicalNat_r5i1p1
1955-01-01,-0.032394860161675344,-0.09508878750271266,0.08048651123046874,0.27219856431749134,0.1522398478190104
1965-01-01,-0.09919003126356334,-0.14602470652262367,-0.13785631646050348,-0.2348864559597439,-0.11741691419813363
1975-01-01,-0.046959687974717876,-0.1276966289944119,0.08091829257541232,0.09442350769042962,-0.1511555633544922
1985-01-01,0.07714208645290796,0.005879963344997852,0.012715820312499997,-0.07682296583387588,-0.05313028801812067
1995-01-01,0.10140249294704859,0.3629301596747504,-0.03626430765787758,-0.05491265021430121,0.1694629177517361
