time,GISS-E2-H_historicalNat_r1i1p3,GISS-E2-H_historicalNat_r2i1p1,GISS-E2-H_historicalNat_r1i1p1,GISS-E2-H_historicalNat_r2i1p3,GISS-E2-H_historicalNat_r5i1p3,GISS-E2-H_historicalNat_r3i1p3,GISS-E2-H_historicalNat_r4i1p3,GISS-E2-H_historicalNat_r4i1p1,GISS-E2-H_historicalNat_r3i1p1,GISS-E2-H_historicalNat_r5i1p1
1935-01-01,0.016678537641252766,-0.123107402740963,0.06699591439867775,0.2771029608590262,0.09643844362289185,-0.04567355504111634,-0.09306723821730842,0.25929444933694507,-0.002726792835053924,0.07518022870260574
1945-01-01,0.045448123992435446,0.034653217376224635,0.07962747906881668,0.17506429763067338,0.07863139863998166,0.17356581975543312,0.05811930641295415,-0.11529496631925071,0.4226095702156187,0.10039928981236051
1955-01-01,0.22615104978046727,0.11994489760625929,0.3278347197033109,-0.17587925926087394,-0.023428461589510466,0.19661782764253166,0.2489125684707884,0.13593407827710352,-0.062110803997705855,-0.27833353981139164
1965-01-01,-0.0842364853147477,0.09439658149840342,-0.1522354071480887,-0.07979985676114518,-0.26631572117881164,-0.03507547408815413,-0.4795718183971586,-0.1662629584660606,-0.12979035332089375,-0.3467160276382688
1975-01-01,0.07876691061352925,0.26642294868590344,-0.05337974003383085,-0.1867628914969308,0.13674256400456503,0.1317779601566375,-0.1175348972138904,0.0753160718887571,0.06841305142357235,0.3808065045069135
1985-01-01,-0.32098576136997764,-0.21462096441359746,-0.4403392143855019,-0.15426905435229105,-0.13840685344877696,-0.32747340974353606,0.2675060132950072,-0.17635110340421162,-0.12817645663306823,-0.2400449359227741
1995-01-01,0.038177624657040526,-0.17768927801223028,0.1714962483966161,0.14454380338154144,0.11633862994966053,-0.09373916868179565,0.1156360656496078,-0.012635571313282815,-0.1682182148524693,0.30870848035055487
