time,HadGEM2-ES_historicalNat_r2i1p1,HadGEM2-ES_historicalNat_r1i1p1,HadGEM2-ES_historicalNat_r4i1p1,HadGEM2-ES_historicalNat_r3i1p1
1935-01-01,0.08371475159175813,-0.07399292234390502,-0.004238782610212051,0.07968761928497795
1945-01-01,0.3515100854540628,-0.1831058484032041,0.36212795984177365,0.1501816098652189
1955-01-01,-0.13611341325063553,0.09339772723969954,-0.38919246794685486,0.17371609218536863
1965-01-01,0.059083378504193027,-0.3096172950381324,-0.2740141054183718,-0.31621429806663875
1975-01-01,-0.31413053785051614,0.21065652393159418,0.029196487911163797,-0.01632006690615697
1985-01-01,-0.2631346136426168,0.06861683073497953,0.23475878276522194,0.10367628793867809
1995-01-01,0.21907034919375462,0.19404498387896824,0.041362125457279277,-0.17472724430144776
