time,CanESM2_historicalNat_r2i1p1,CanESM2_historicalNat_r1i1p1,CanESM2_historicalNat_r4i1p1,CanESM2_historicalNat_r3i1p1,CanESM2_historicalNat_r5i1p1
1955-01-01,0.05787092081705727,-0.18392989434136287,0.07165545823838969,0.09567805989583333,0.023450266520182325
1965-01-01,0.02860393185085717,-0.16355661349826386,-0.42394375864664713,-0.02902316029866532,-0.1391331566704644
1975-01-01,0.1529243901570638,0.02076481967502168,0.406053596496582,0.05850525495741102,0.29679383171929247
1985-01-01,-0.4062714038425021,0.030164267645941864,0.18172400834825303,-0.14115030331081818,-0.08290807088216144
1995-01-01,0.16687216101752386,0.2965574205186632,-0.23548930443657767,0.015990148756239157,-0.09820287068684892
