time,GISS-E2-R_historicalNat_r1i1p3,GISS-E2-R_historicalNat_r2i1p1,GISS-E2-R_historicalNat_r1i1p1,GISS-E2-R_historicalNat_r2i1p3,GISS-E2-R_historicalNat_r5i1p3,GISS-E2-R_historicalNat_r3i1p3,GISS-E2-R_historicalNat_r4i1p3,GISS-E2-R_historicalNat_r4i1p1,GISS-E2-R_historicalNat_r3i1p1,GISS-E2-R_historicalNat_r5i1p1
1955-01-01,-0.04993066236707896,0.3395162200927735,0.10614747111002604,0.1146241743299696,0.007500023735894101,0.48526330735948353,0.48245831468370226,-0.08601954650878905,0.09911761983235678,-0.1096281450059679
1965-01-01,-0.10197854868570963,-0.05667890336778429,0.07522411939832896,-0.057644315931532124,0.08353882090250653,-0.005904778374566003,-0.2653639636569553,0.27106231604682074,-0.017029624938964844,0.08872279527452256
1975-01-01,-0.09497294192843969,-0.27689831627739797,0.07158960300021701,-0.09513633049858938,0.07378103722466364,-0.401290037367079,-0.3659719331529405,-0.18812693362765837,0.07678180864122179,-0.13606565856933595
1985-01-01,-0.08518000369601782,0.14369958241780595,-0.46362609693739143,-0.16436148071289058,-0.21119755808512367,-0.1280635155571832,-0.1597372428046332,-0.24132201385498048,-0.15106321801079642,0.008642067803276914
1995-01-01,0.3320621566772461,-0.14963858286539716,0.21066490342881944,0.2025179528130425,0.04637767622205943,0.049995023939344574,0.30861482493082676,0.24440617794460717,-0.007806585523817286,0.14832894049750434
