time,CCSM4_historicalNat_r2i1p1,CCSM4_historicalNat_r1i1p1,CCSM4_historicalNat_r4i1p1,CCSM4_historicalNat_r6i1p1
1935-01-01,-0.18109561556861514,0.03854559701586528,0.07247830587720114,-0.20448363955058754
1945-01-01,0.224939082917713,0.15081033615838912,0.13858987899053665,0.2684661641196599
1955-01-01,0.042037806435236864,0.012242437090192543,-0.11896289098830448,0.14322001018221417
1965-01-01,0.12642261020720955,-0.006728616139245448,-0.08155705890958273,-0.1386803448389447
1975-01-01,-0.016734975784543953,-0.17569045051695809,0.06449507698180182,-0.11876783704000805
1985-01-01,-0.3144400369553339,0.1206714557466053,-0.19020145961216517,-0.004145822676401269
1995-01-01,0.11887112874833361,-0.1398507593548487,0.11515814766051274,0.05439146980406745
