time,GISS-E2-R_historicalNat_r1i1p3,GISS-E2-R_historicalNat_r2i1p1,GISS-E2-R_historicalNat_r1i1p1,GISS-E2-R_historicalNat_r2i1p3,GISS-E2-R_historicalNat_r5i1p3,GISS-E2-R_historicalNat_r3i1p3,GISS-E2-R_historicalNat_r4i1p3,GISS-E2-R_historicalNat_r4i1p1,GISS-E2-R_historicalNat_r3i1p1,GISS-E2-R_historicalNat_r5i1p1
1935-01-01,0.14954989357600135,-0.18628456600128657,-0.1113578439137292,-0.058437705872550885,0.25007065545944934,0.33985808841765874,-0.4665095931764632,0.04462669796413844,0.16197513519771514,-0.016231637984987286
1945-01-01,0.011599348159063397,0.08308501289004369,0.023020538451179608,0.19692410544743616,-0.04026747930617559,-0.017175831870427177,0.08588270096551803,0.12534739176432289,-0.04525212666345022,0.06453444647410558
1955-01-01,-0.08216051071409192,0.36015613071502206,0.12381493220253595,0.08692689441499253,-0.03446061149476065,0.42072685605003723,0.5585836931258913,-0.12001436445448133,0.0757730181255038,-0.11928870670379157
1965-01-01,-0.13420839703272258,-0.036038992745535715,0.09289158049083887,-0.0853415958465092,0.041578185671851765,-0.07044122968401224,-0.18923858521476628,0.23706749810112848,-0.040374226645817836,0.07906223357669892
1975-01-01,-0.12720279027545264,-0.2562584056551494,0.08925706409272692,-0.12283361041356647,0.03182040199400888,-0.4658264886765252,-0.2898465547107515,-0.22212175157335065,0.0534372069343688,-0.14572622026715962
1985-01-01,-0.11740985204303077,0.16433949304005452,-0.44595863584488155,-0.19205876062786764,-0.25315819331577843,-0.19259996686662945,-0.08361186436244417,-0.27531683180067273,-0.17440781971764943,-0.0010184938945467445
1995-01-01,0.2998323083302331,-0.1289986722431486,0.22833236452132935,0.1748206728980654,0.004417040991404678,-0.014541427370101667,0.3847402033730158,0.2104113599989149,-0.03115118723067028,0.1386683787996807
