time,GISS-E2-H_historical_r5i1p3,GISS-E2-H_historical_r5i1p2,GISS-E2-H_historical_r6i1p2,GISS-E2-H_historical_r6i1p3,GISS-E2-H_historical_r1i1p3,GISS-E2-H_historical_r1i1p2,GISS-E2-H_historical_r1i1p1,GISS-E2-H_historical_r6i1p1,GISS-E2-H_historical_r5i1p1,GISS-E2-H_historical_r4i1p2,GISS-E2-H_historical_r4i1p3,GISS-E2-H_historical_r4i1p1,GISS-E2-H_historical_r2i1p1,GISS-E2-H_historical_r2i1p2,GISS-E2-H_historical_r2i1p3,GISS-E2-H_historical_r3i1p1,GISS-E2-H_historical_r3i1p3,GISS-E2-H_historical_r3i1p2
1935-01-01,-0.07373610965789312,-0.06960433354453432,-0.24410826304602246,-0.2001704739767408,-0.07571765051947701,-0.047288481091696116,0.11317161741710843,-0.2892092199174185,-0.44862513405936105,-0.1110866025894407,-0.15220489320300873,-0.41285595303490047,-0.22189364357600133,-0.3796643629528227,-0.37251064118884863,-0.2100934104313926,-0.18689731113494387,-0.3666659436907087
1945-01-01,-0.138348269386897,0.07875343080550908,-0.04283969818599642,-0.3337682887486049,-0.17449189080132382,-0.07522591666569785,-0.5684813078622971,-0.2887489724537683,-0.07396034422374909,-0.21779346768818203,-0.1868115216209775,0.032065637982080855,-0.25463655078221886,0.17094735342358786,-0.1328342165265764,-0.21150329287089997,-0.026019562009781103,-0.10358646574474518
1955-01-01,-0.06335983215816436,-0.2552326480926029,0.029661497085813573,-0.31919430142357236,-0.10308282216389977,-0.19295632861909412,-0.11759420001317585,-0.0043034980410621235,-0.17277350289481025,-0.09520051623147627,-0.40331655108739467,-0.03684337131560793,-0.23132703811403305,0.09543169536287827,-0.04724793146527004,-0.19739050668383396,0.0023197858295743515,0.26689891633533297
1965-01-01,-0.338057619125124,-0.14551234169611854,-0.24009279402475503,-0.03672451806446863,-0.18941171010335284,-0.38527456253293957,-0.06497184995620968,-0.18862143016996838,-0.20734766400049598,0.06346146598694813,-0.2267783803788442,0.026475639948769194,0.058033432127937434,-0.3847099401080419,-0.37995702349950394,-0.17883831569126668,-0.3043089034065367,-0.3363940108768524
1975-01-01,0.06128217545766675,-0.16289012727283292,-0.110090573023236,0.103102048843626,-0.05073511335584855,-0.12318504091293093,0.08193003094385543,-0.05057958209325402,-0.14367113506983192,-0.1755021740141369,0.29155754694862973,-0.07209292457217265,0.03689514341808498,-0.22802003769647505,0.12108482118636836,0.04215916830395893,-0.05208370572044738,-0.08811939845009457
1985-01-01,0.2269717709980314,0.216585199265253,-0.12281220693436881,0.03962600344703312,0.0498167885674371,0.2791281236921037,0.2067601667131697,0.24354359702458456,0.4157181827605716,0.06540851290263827,0.21065618484739274,0.16013904632083953,0.2323146583920434,0.022518029591393818,0.2335090952070932,0.19700654650491375,0.20936105576772537,0.22665055835057824
1995-01-01,0.32524788387238035,0.3379008205353267,0.7302820381285653,0.7471295299227275,0.5436223983764649,0.5448022061302548,0.34918554275754904,0.5779191056508867,0.6306595974876766,0.4707127816336495,0.4668976144942026,0.3031119246709914,0.3806139985341874,0.7034972623794797,0.5779558962867374,0.5586598108685205,0.3576286406744094,0.40121634407648965
