time,GFDL-CM2p1_historical_r1i1p1,GFDL-CM2p1_historical_r6i1p1,GFDL-CM2p1_historical_r5i1p1,GFDL-CM2p1_historical_r8i1p1,GFDL-CM2p1_historical_r7i1p1,GFDL-CM2p1_historical_r9i1p1,GFDL-CM2p1_historical_r4i1p1,GFDL-CM2p1_historical_r10i1p1,GFDL-CM2p1_historical_r2i1p1,GFDL-CM2p1_historical_r3i1p1
1955-01-01,-0.35493100992838555,-0.3056990576850044,-0.5103783704969618,-0.15629039001464845,-0.06787908596462669,-0.40565853712293837,-0.16700222778320317,-0.232034918891059,-0.23856757948133678,-0.2859085150824653
1965-01-01,-0.20681329600016274,-0.13392457919650608,-0.45775330776638457,-0.34970671844482426,-0.42983329179551866,-0.26052108510335287,-0.5383295347425672,-0.14323495059543181,-0.574019544813368,-0.2795542170206705
1975-01-01,-0.0990328903198242,-0.15366285705566407,0.17444406806098095,-0.07848490481906467,-0.0012157635158962787,0.040308526780870185,0.28297730424669054,-0.23557548777262372,-0.09904858737521705,-0.23658661142985024
1985-01-01,0.16497489844428173,0.009689753214518274,0.18678942023383244,-0.1529351136949327,0.011686542934841532,0.11254076046413847,0.1366717961629232,0.126723274230957,0.2537432454427084,-0.006489073859320682
1995-01-01,0.49580229780409074,0.5835967407226562,0.6068981899685328,0.7374171269734701,0.48724159834120007,0.5133303349812826,0.2856826621161566,0.4841220830281575,0.6578924662272136,0.8085384173923067
