time,GISS-E2-R_historical_r1i1p128,GISS-E2-R_historical_r1i1p122,GISS-E2-R_historical_r1i1p121,GISS-E2-R_historical_r5i1p3,GISS-E2-R_historical_r5i1p2,GISS-E2-R_historical_r6i1p2,GISS-E2-R_historical_r6i1p3,GISS-E2-R_historical_r1i1p3,GISS-E2-R_historical_r1i1p2,GISS-E2-R_historical_r1i1p1,GISS-E2-R_historical_r6i1p1,GISS-E2-R_historical_r5i1p1,GISS-E2-R_historical_r1i1p124,GISS-E2-R_historical_r1i1p125,GISS-E2-R_historical_r4i1p2,GISS-E2-R_historical_r4i1p3,GISS-E2-R_historical_r4i1p1,GISS-E2-R_historical_r2i1p1,GISS-E2-R_historical_r2i1p2,GISS-E2-R_historical_r2i1p3,GISS-E2-R_historical_r1i1p127,GISS-E2-R_historical_r1i1p126,GISS-E2-R_historical_r3i1p1,GISS-E2-R_historical_r3i1p3,GISS-E2-R_historical_r3i1p2
1935-01-01,-0.0029272218734499034,-0.08941145881773929,-0.567955361018105,-0.014790528312561977,-0.06033502730112225,-0.2938477198282877,-0.05518362257215714,-0.18109901307121154,-0.15895963093591112,-0.18625253465440536,0.02358429621136378,0.029527440146794336,-0.26781451997302824,-0.1686788480243986,-0.2282219096592494,-0.2899340826367575,-0.12992869846404542,-0.24321657271612254,-0.46667423672146263,-0.3715065299140082,-0.4976664134434292,-0.3540759852575877,-0.059677113124302475,-0.2873376410348074,0.14802401103670637
1945-01-01,-0.2221427209036691,-0.24107813396151104,-0.28781317877391027,-0.15495358966645745,0.25168223547557045,-0.2396115536159939,-0.15684327443440754,-0.09808888208298455,-0.13451646653432695,-0.25459325154622403,0.021492990160745337,-0.2242342752123636,-0.3757001646738204,-0.33361853342207654,-0.019713138398669998,-0.1339400996859112,-0.06816543094695564,-0.18535350678459045,-0.0335951190524631,-0.3915599992540147,-0.3006922864157056,-0.4612547623165071,-0.30501290397038533,-0.2095765673925006,-0.18372323475186786
1955-01-01,-0.22491483597528364,-0.11511914450024799,0.023440796988351012,-0.12680682893783327,-0.023082245115249853,0.05089525434705948,-0.22186695098876952,-0.3106468061416868,-0.045317336793929824,-0.06425257364908855,-0.19373077574230374,-0.3884036291213262,-0.1710791760399228,-0.1639227173820374,0.00981599656362385,0.017128791203574523,0.03156742580353272,-0.0941555858793713,0.015656666225857225,-0.23290048811170794,-0.03772889818464005,-0.1792528812468998,-0.11944898998926556,-0.07840200091165211,-0.07698940398201107
1965-01-01,-0.17445611439053976,-0.21813707018655448,-0.10527267092750187,-0.052044866047208226,-0.35402743384951635,-0.35535901387532554,-0.1042545784844292,-0.004321453155033166,-0.016622433738103005,-0.24781820085313577,-0.22317209637354285,-0.2278597338237459,-0.22586439162965805,-0.2684122049240839,-0.07984041365366136,-0.379926771133665,-0.25000345381479405,-0.17527806054978146,0.055442428588867165,-0.07012113359239368,-0.06880774967254154,-0.3272647881886315,-0.24425748794797864,-0.2341037950061616,-0.3005480926755876
1975-01-01,-0.27516540224589997,0.12278832450745597,-0.21935700795007126,-0.01596060192774212,0.03026026044573102,0.21961301167806002,-0.13443766699896914,0.0967109988984607,0.03144449809240918,0.19475754208034937,0.2537846398732019,0.23787473951067242,0.022221596732972138,0.10778148166717048,-0.07314779009137837,0.03511430044022815,-0.04838291107662143,0.3488653449406699,-0.06590125189887155,0.13723463694254562,0.12572355119008868,0.37970763070242747,-0.10822676522391184,0.16265570443774027,0.10788434649270674
1985-01-01,0.4276421216934446,0.14556938292488217,0.4603740558927021,0.008718683757479206,-0.18235736786373075,0.042378082275390666,0.19735666486952047,0.034278315589541475,-0.040861901782807825,0.03049027760823571,-0.2820284501333085,0.10887671637156651,0.011463039943150108,0.05434400709848557,-0.013725080944242948,-0.09015065995473712,0.24970268733917714,0.030548660641624852,-0.08521442837185329,0.4008877182006835,0.17173425946916854,0.4447024766225663,0.30670640975709945,0.15003326113261878,-0.009525855533660366
1995-01-01,0.4719641736953978,0.39538810003371466,0.6965833657885354,0.3558377311343239,0.3378595782083178,0.5759319390190971,0.47522942860921213,0.4631668399629138,0.3648332716926695,0.5276687410142686,0.40006939600384417,0.4642187421284025,1.0067736156403073,0.7725068149869403,0.4048323361835783,0.8417085217672682,0.21521038115970673,0.318589720347571,0.5802859412299262,0.5279657957288953,0.607437537057059,0.49743830968463226,0.5299168504987444,0.49673103877476277,0.31487822941371374
