time,MPI-ESM-LR_historical_r1i1p1,MPI-ESM-LR_historical_r2i1p1,MPI-ESM-LR_historical_r3i1p1
1935-01-01,-0.3054381960914248,-0.2706431161789667,-0.21658361767965656
1945-01-01,-0.3592290642147972,0.010954898652576317,-0.3374355370657785
1955-01-01,-0.1877548363095238,-0.2376138311719137,-0.1598562083168635
1965-01-01,-0.2249750197879852,-0.2898160982888842,-0.3902078004867311
1975-01-01,0.04831095195951916,-0.1907959075201125,0.1466832636273096
1985-01-01,0.250354375082349,0.06702244168236143,0.30425734504820806
1995-01-01,0.7787317893618629,0.9108916128249394,0.6531425548735119
