time,GISS-E2-H_historical_r5i1p3,GISS-E2-H_historical_r5i1p2,GISS-E2-H_historical_r6i1p2,GISS-E2-H_historical_r6i1p3,GISS-E2-H_historical_r1i1p3,GISS-E2-H_historical_r1i1p2,GISS-E2-H_historical_r1i1p1,GISS-E2-H_historical_r6i1p1,GISS-E2-H_historical_r5i1p1,GISS-E2-H_historical_r4i1p2,GISS-E2-H_historical_r4i1p3,GISS-E2-H_historical_r4i1p1,GISS-E2-H_historical_r2i1p1,GISS-E2-H_historical_r2i1p2,GISS-E2-H_historical_r2i1p3,GISS-E2-H_historical_r3i1p1,GISS-E2-H_historical_r3i1p3,GISS-E2-H_historical_r3i1p2
1955-01-01,-0.10577670796712238,-0.253402828640408,-0.027728095160590216,-0.42598205396864147,-0.15312473042805994,-0.21745920817057288,-0.20865613810221356,-0.11989513651529946,-0.27729059855143223,-0.16097653028700082,-0.47111983405219193,-0.11300143432617182,-0.32663307698567706,0.0536882934570313,-0.14831690300835504,-0.2817098473442925,-0.040263588799370656,0.1728484344482422
1965-01-01,-0.38047449493408203,-0.1436825222439236,-0.29748238627115886,-0.14351227060953775,-0.239453618367513,-0.40977744208441835,-0.15603378804524742,-0.3042130686442057,-0.311864759657118,-0.002314548068576422,-0.29458166334364144,-0.049682423061794705,-0.03727260674370662,-0.42645334201388885,-0.4810259950425889,-0.26315765635172517,-0.3468922780354817,-0.43044449276394314
1975-01-01,0.018865299648708728,-0.16106030782063796,-0.16748016526963977,-0.0036857037014431243,-0.1007770216200087,-0.1476879204644097,-0.009131907145182305,-0.16617122056749134,-0.24818823072645393,-0.24127818806966145,0.2237542639838325,-0.14825098758273653,-0.05841089545355907,-0.269763439602322,0.020015849643283373,-0.042160172356499576,-0.09466708034939239,-0.18216988033718537
1985-01-01,0.18455489518907336,0.21841501871744792,-0.18020179918077261,-0.067161749098036,-0.00022511969672306398,0.25462524414062493,0.11569822862413197,0.12795195855034722,0.3112010871039496,-0.00036750115288627927,0.1428529018825955,0.08398098331027563,0.13700861952039933,-0.01922537231445315,0.1324401236640082,0.11268720584445524,0.1667776811387804,0.13260007646348745
1995-01-01,0.2828310080634223,0.3397306399875216,0.6728924458821615,0.6403417773776584,0.4935804901123047,0.520299326578776,0.2581236046685113,0.4623274671766493,0.5261425018310546,0.4049367675781249,0.3990943315294053,0.22695386166042747,0.2853079596625434,0.6617538604736328,0.47688692474365235,0.47434047020806197,0.3150452660454644,0.3071658621893989
