time,cesmLE_032_tas_monthly_from_daily_1920-2100,cesmLE_016_tas_monthly_from_daily_1920-2100,cesmLE_007_tas_monthly_from_daily_1920-2100,cesmLE_028_tas_monthly_from_daily_1920-2100,cesmLE_019_tas_monthly_from_daily_1920-2100,cesmLE_035_tas_monthly_from_daily_1920-2100,cesmLE_029_tas_monthly_from_daily_1920-2100,cesmLE_024_tas_monthly_from_daily_1920-2100,cesmLE_011_tas_monthly_from_daily_1920-2100,cesmLE_014_tas_monthly_from_daily_1920-2100,cesmLE_021_tas_monthly_from_daily_1920-2100,cesmLE_031_tas_monthly_from_daily_1920-2100,cesmLE_009_tas_monthly_from_daily_1920-2100,cesmLE_023_tas_monthly_from_daily_1920-2100,cesmLE_013_tas_monthly_from_daily_1920-2100,cesmLE_008_tas_monthly_from_daily_1920-2100,cesmLE_012_tas_monthly_from_daily_1920-2100,cesmLE_017_tas_monthly_from_daily_1920-2100,cesmLE_020_tas_monthly_from_daily_1920-2100,cesmLE_034_tas_monthly_from_daily_1920-2100,cesmLE_030_tas_monthly_from_daily_1920-2100,cesmLE_022_tas_monthly_from_daily_1920-2100,cesmLE_018_tas_monthly_from_daily_1920-2100,cesmLE_026_tas_monthly_from_daily_1920-2100,cesmLE_005_tas_monthly_from_daily_1920-2100,cesmLE_010_tas_monthly_from_daily_1920-2100,cesmLE_025_tas_monthly_from_daily_1920-2100,cesmLE_015_tas_monthly_from_daily_1920-2100,cesmLE_004_tas_monthly_from_daily_1920-2100,cesmLE_003_tas_monthly_from_daily_1920-2100,cesmLE_027_tas_monthly_from_daily_1920-2100,cesmLE_002_tas_monthly_from_daily_1920-2100,cesmLE_006_tas_monthly_from_daily_1920-2100,cesmLE_033_tas_monthly_from_daily_1920-2100
1955-01-01,0.14915266169130414,0.09706880616830064,0.05994293302648205,-0.20896657218185127,0.17273422161426422,-0.004521069794698511,-0.09384699074738947,-0.05424864107019758,-0.07092924240212033,-0.13186482488096152,-0.12625637218998928,0.0027228826385697485,0.12396652989605672,-0.0668853394751455,0.023486088272792846,0.04667531590679888,-0.04917279132518891,0.2017960214053883,0.07074886666092217,-0.11549765942143454,0.08285586637609146,-0.14679624171038863,0.1002018068600324,-0.1491425721411611,0.08426792488846128,0.043442298939025493,0.2675951394473806,-0.05697914203319673,-0.012779421438578714,-0.13276496119281042,-0.31287509404600056,0.1588480352264604,-0.008385012258891204,0.05640654929167306
1965-01-01,-0.10193527737785789,0.040976904052534915,0.05965574129889991,0.020890558803782718,0.1519390817530015,-0.3213734657187866,-0.06541304277906232,0.23643048088223326,0.14986574038337253,-0.10214983799254973,0.029632176642324398,0.2798039270288803,0.05510680212382396,0.12574565286574016,-0.03774204515943343,-0.191008688259748,0.10668795684116338,-0.21937631572149946,-0.017054071289262007,0.2378507333643296,0.015590008131039678,-0.13037101159687917,-0.03475020861158187,-0.13877111400030798,-0.2483439306371352,0.1274747813854342,0.050727315192129085,0.07984139668084438,-0.18758706333434663,-0.053130129571054494,-0.04760398787454843,-0.0019772195504381695,0.010078580145742373,0.12028957189921463
1975-01-01,0.05859263807807874,-0.019271564633238553,-0.1713695014754152,0.22953609070123407,-0.09850059651393513,0.1334354640736299,-0.1619400877859078,-0.07694605651556274,-0.03868485741210145,0.011165849748000611,0.15496580532797022,-0.052371531742071015,-0.05542878610947549,-0.05862379936766781,0.0004638640709172803,0.28535222992242554,0.04618671783746457,0.009548884348152537,0.19168583621854093,0.07461533128825662,-0.05697989033717735,0.019518484601787518,-0.016012496673982888,0.005264135846904678,-0.13063998470431057,-0.0019265532400094074,-0.2881591963674508,0.09357186917074364,-0.2072714315426895,-0.18359454403048248,0.18540069183648802,0.04483835968316769,0.07759551266439596,-0.004016886966680386
1985-01-01,-0.11772396703483233,0.02756314318787818,-0.059266951043621376,0.06965204004524583,-0.3298585359909955,0.18574493216221633,0.32864030518874626,-0.06535351415397295,0.1333442473816716,0.028855388840818702,0.040075998717663305,-0.20414756203944384,-0.17758899880702197,-0.04653950014301375,0.04929064071256353,-0.008616827447429976,-0.08984214889925289,0.08043947155023716,0.11883481575460994,-0.17648982091666826,0.05298057194628747,0.33140851401036076,-0.1769842361998714,0.23433568889642853,0.05950978828878965,-0.11336968762266869,-0.17612550545985403,-0.011648671692492917,0.16564754887499844,0.18161507732416296,0.011656243841632547,-0.13756570541780755,0.028983358370712413,-0.2374561422260758
1995-01-01,0.01191394464330732,-0.1463372887754752,0.11103777819365462,-0.11111211736841137,0.10368582913766497,0.006714139277638913,-0.0074401838763866746,-0.0398822691425,-0.17359588795082237,0.19399342428469193,-0.09841760849796871,-0.026007715885935215,0.05394445289661681,0.0463029861200869,-0.03549854789684023,-0.1324020301220464,-0.013859734454186156,-0.07240806158227854,-0.36421544734481104,-0.02047858431448342,-0.09444655611624125,-0.0737597453048805,0.12754513462540373,0.04831386139813591,0.2352062021641948,-0.05562083946178157,0.1459622471877951,-0.10478545212589835,0.24199036744061642,0.18787455747018447,0.16342214624242846,-0.06414346994138234,-0.10827243892195956,0.06477690800186853
