time,CNRM-CM5_historical_r1i1p1,CNRM-CM5_historical_r6i1p1,CNRM-CM5_historical_r5i1p1,CNRM-CM5_historical_r8i1p1,CNRM-CM5_historical_r7i1p1,CNRM-CM5_historical_r9i1p1,CNRM-CM5_historical_r4i1p1,CNRM-CM5_historical_r10i1p1,CNRM-CM5_historical_r2i1p1,CNRM-CM5_historical_r3i1p1
1955-01-01,-0.07735103352864586,0.036762771606445324,-0.09047323099772134,-0.18419517517089845,-0.2653755883110894,-0.23999771457248262,-0.1591207326253255,-0.001821158515082466,-0.31475797356499563,-0.16085447353786886
1965-01-01,-0.14712698364257812,-0.09431800842285154,-0.20457030487060548,-0.18253253936767577,-0.11452720811631945,-0.20537812889946833,-0.24241087510850692,-0.40963670603434243,-0.16193175760904943,-0.2222020534939236
1975-01-01,-0.08917241583930122,-0.11664968702528211,0.15857217491997613,-0.049450831943088094,-0.049264985826280416,-0.18956922658284506,-0.1385495452880859,-0.05895150163438584,0.018373036702473984,-0.2431275244818793
1985-01-01,0.08310272047254778,-0.2549398464626736,-0.11897482215033639,0.09689201778835721,0.10084948052300349,0.07649274275037982,0.1342126939561632,0.09954612647162547,0.10667068990071614,0.06303169420030383
1995-01-01,0.2305477125379774,0.42914477030436193,0.25544618309868705,0.3192865286933051,0.3283183017306857,0.5584523273044162,0.4058684590657551,0.3708632397121853,0.351646004570855,0.563152357313368
