time,GFDL-CM3_historical_r1i1p1,GFDL-CM3_historical_r5i1p1,GFDL-CM3_historical_r4i1p1,GFDL-CM3_historical_r2i1p1,GFDL-CM3_historical_r3i1p1
1935-01-01,0.0037690813579256133,0.05387514568510507,-0.16540982867044113,-0.05321076287163626,-0.19542467208135694
1945-01-01,0.023480512225438677,0.16122162531292625,0.4022731072562082,0.05275819566514761,0.0924452984522259
1955-01-01,-0.07219976273794024,-0.124878910609654,-0.1367367711142888,-0.31211949666341143,0.11292125823005797
1965-01-01,-0.45252026512509297,-0.33466945405990356,-0.43620519305032396,-0.19161752488878037,-0.49728540087503104
1975-01-01,-0.05290958465091766,-0.07948539915538969,-0.21829509614005918,-0.25981603834364153,0.02491840907505577
1985-01-01,0.23597285316103978,0.09295079367501399,0.09641971709236263,0.2528384908040364,0.04170471312507751
1995-01-01,0.31440716576954664,0.23098619915190197,0.45795406462654226,0.5111671362982856,0.42072039407397077
