time,anomaly
1955-01-01,-0.6264037994102195
1965-01-01,-0.26950039686980076
1975-01-01,-0.0819425575821488
1985-01-01,0.1880884431909631
1995-01-01,0.04417006245365848
2005-01-01,0.7455882482175473
