time,anomaly
1955-01-01,-0.3498051603340808
1965-01-01,-0.2498637625611858
1975-01-01,-0.21224365045994886
1985-01-01,0.045442597189067374
1995-01-01,0.2648282133502725
2005-01-01,0.5016417628158758
