time,anomaly
1955-01-01,-0.5424105852621572
1965-01-01,-0.31489023950364853
1975-01-01,-0.06770427103395818
1985-01-01,-0.09993162896898056
1995-01-01,0.3594617366790771
2005-01-01,0.6654749880896673
